1.017610109476299307e+01,-2.447818257544501552e+00,-2.688595388022768518e+01
3.407127123763519450e+01,-1.359274991599290949e+01,-7.298193525431506679e+00
3.904769664742016033e+01,2.165855579752418336e+01,5.889885073161586604e+01
-2.923800739387820258e+01,-2.435204600531094332e+00,-1.666869889208165390e+01
3.672872408295200586e+01,2.039259855158974943e+01,-1.456906453298827664e+01
-1.705974549041890143e+01,-1.376379429800302745e+01,2.012253364833310698e+01
2.831408641914960356e+01,-4.023169327985675636e+01,-2.633618983889054022e+00
-2.580624430798697944e+01,1.925790882315537544e+01,-2.805227786793710987e+00
3.663382985827724525e+01,-4.012052611102049582e+01,1.632672947122845608e+00
4.024969558858713725e+01,1.307930008007112654e+01,5.767319911154616108e+01
-2.760184526513593539e+01,1.952925639798509394e+01,-6.118129227613321675e+00
-2.818413544448842956e+01,-2.973002107181513765e+01,-1.192754902582676024e+01
-2.429936017713110630e+01,3.834868213428552508e+01,-2.002288855992980388e+01
6.456270799259577586e+00,-5.580523968210746588e+00,-2.493096738477216689e+01
3.078806165355509705e+01,-4.115017432056217217e+01,-5.657286640199944427e-01
-6.003006282253505077e+00,-5.056197938897857824e+01,9.285207857225533656e-01
-2.411036548951170744e+01,-2.232201241374997025e+01,-1.038294874299474557e+01
7.926995480008663719e+00,4.123759235678056356e+00,-2.855548712802690048e+01
-2.041393070559095335e+01,6.016082942261344879e-01,-3.355123918150160756e-01
4.584744272068976301e+01,1.765235355988595245e+01,5.193854748600099924e+01
-2.438705714790001622e+01,3.994214418865828975e+01,-1.744234655532143563e+01
-2.487632936004927231e+01,4.638347672340892558e+01,-1.614263803634375805e+01
-9.363961171997495114e+00,6.777205673688724286e-02,9.730292123769611834e+00
4.188895079636025542e+01,1.549531251467853821e+01,-1.681516302093121240e+01
-2.091619175350655269e+01,-2.433998556953236658e+01,-1.588908672579289583e+00
4.065848600707055738e+01,1.039298267171541568e+01,5.497025770294062141e+01
4.006454356289253127e+01,2.143380381319417083e+01,5.990132738578687110e+01
-2.515735098338854314e+01,3.185003182803041710e+01,-1.757021663347052964e+01
-1.095919055733560299e+01,-6.049414382291053993e-01,1.326039330964312057e+01
-2.882035459921351261e+01,-2.752488111311966179e+01,-1.914190828156180757e+01
-3.249838809126571082e+00,-4.772258970951128987e+01,2.612292003408883012e+00
-2.965985244622833150e+01,-2.887901409650737605e+01,-1.548956009669013234e+01
-2.110496372518253239e+01,2.169418029860901243e+01,6.052313819166617925e+00
4.269888356218675085e+01,1.302609922481629745e+01,-1.691081453150231440e+01
3.309768805105109379e+01,7.778328120141820179e+00,-1.589268901100986042e+01
-2.594092089905472420e+01,-3.649917371918731845e+01,-1.405074894557814780e+01
3.673266133258154653e+00,4.334889584118929662e+01,-1.626645245821924135e+01
-2.908957211346299587e+01,-9.129600316577776153e-01,-1.621871453831613508e+01
-2.076108068050068312e+01,1.595666349141410700e+00,5.988268458032586672e+00
3.057349244050783454e+01,1.174646229530615926e+01,5.240841004958811311e+01
-2.218568882560246536e+01,2.138228158875117657e+01,-6.957239980961984038e+00
1.824235534083669918e+01,2.996873832786520353e+01,-1.631008552330391836e+01
-2.410840292047717526e+01,-3.834821303383874724e+00,1.054385433643076375e+01
3.309488010837818450e+01,-1.416767438416168723e+01,-6.103426832204959851e+00
3.882909515525057031e+01,6.773321193284134623e+00,5.331302361098235565e+01
6.191681283880949849e+00,4.014332482231941057e+00,-2.695220584004411535e+01
-2.105643323407551648e+01,2.967324035505662483e+00,2.552619748485915441e+00
3.161307007005275338e+01,-2.226346011685717130e+01,-7.164513923602155998e+00
2.722100391987524848e+00,3.845093737056551220e+01,-1.718297211462612850e+01
4.550253200316148394e+01,6.112171114554750595e+00,-1.751234821419757637e+01
2.731784171996461197e+01,-4.104746508692215912e+01,1.136630222024739956e+00
4.329278107150854993e+01,-2.031862295088996717e+01,-7.566774750016437956e+00
-3.568939766184870876e+01,2.406787504106308617e+01,-1.990353309131512560e+01
3.473127880368210185e+01,1.816225104940484059e+01,5.623128301825135367e+01
1.724819834033106147e+01,1.838495284833023291e+01,-1.746211952151469049e+01
-2.606028557152088609e+01,3.867947254223836495e+01,-1.574359049763504181e+01
-2.559810928900280658e+01,2.987000823413777084e+01,-1.479028101875232082e+01
-3.282740113170216034e+01,5.952672089260528487e+00,-2.245944934655186387e+01
3.185271755248677295e+01,-4.050823202262689193e+01,2.101351587375405838e+00
3.610992766397814790e+01,-6.441098625109581199e+00,-1.343424607110861047e+01
-2.285406695836086399e+01,4.076746462461144915e+01,-5.018682879216010306e+00
-2.017748452416550364e+01,-2.273994634498913925e+01,5.771123539697107230e-01
-1.373153195089591172e+01,1.764349596258288244e+01,1.018379216376783303e+00
-1.984938684284816901e+01,1.130651585870058895e+01,-6.186957645388734051e+00
-4.148548400242134448e+00,-3.676101069363201646e+01,-3.025901181959329000e-01
-2.441364975984859953e+01,4.744732952434122808e+01,-1.196109500322214281e+01
2.360651456407631343e+01,1.432988994561368123e+01,-1.744720111751242442e+01
-2.312764985296855258e+01,4.144179703153490379e+01,-8.073844910093415095e+00
2.620441707504530093e+00,3.649824209256865970e+01,-1.726821764115738489e+01
1.062932548424900325e+01,6.657233932824422773e+00,-2.867735927144940078e+01
2.980028792286332617e+01,1.156800456683591349e+01,-1.560742080256280673e+01
-2.023989086740822430e+01,3.805982390693065298e+01,6.646120511952974930e+00
-8.135647720289441054e+00,-2.605421305877675309e+01,1.698028869898235982e+01
4.693091255739815004e+00,4.103001031135915078e+00,-2.682867505345059911e+01
4.325601756951497379e+01,1.735552728332404016e+01,5.531935108831968506e+01
-8.310195946574483017e+00,-2.811464441206055653e+01,5.261600789279960999e+00
-1.920761126435375843e+01,5.466364409686933357e+01,-1.859304976397102394e+01
-1.670049691328162389e+00,-3.711909034992721246e+01,-2.809808095942326611e-01
-2.055155456858684104e+01,-1.686010289927938643e+01,2.030761600863290717e+00
3.413911021043475813e+01,1.879839884426167274e+01,-1.123735278112527425e+01
-2.242190498122406339e+01,5.260833020408454530e+01,-1.220097539941454023e+01
-3.869551673456695706e+00,-4.806467071501257493e+01,1.714008185774399351e+01
-3.043821946038032067e+01,9.137536619008727712e+00,-2.348693495392545216e+01
-1.044896990142832038e+01,-3.006453974100742599e+01,1.584970023790524074e+01
1.953317838892703762e+01,5.404233380767017536e+00,-2.091508013025914714e+00
-8.238305086491068963e+00,-3.904468841738904672e+01,2.033664392659684950e+01
-2.142686523361658502e+01,1.182890138439232786e+01,-7.565772939800980978e+00
1.172082671522620778e+01,-4.271267940669208230e+00,-2.687080832841325417e+01
-9.690613856130303461e+00,-1.833026188550252344e+00,2.159385942948902581e+01
-9.992712763989407776e+00,-1.892460443248388247e-01,2.075058193473745050e+01
-2.218153880553044033e+01,5.818245413647419184e+01,-1.573088545779954472e+01
-3.236204790152829691e+00,5.224938180474853766e+01,-2.272227554468704724e+01
1.727491855984340674e+01,2.490570330173003910e+01,-1.914627961947120127e+01
-1.280438200190037357e+01,1.795850360692068648e+01,9.414834575650037063e-02
8.991975188839147037e+00,-2.740770194827399475e+00,-2.667007155227626924e+01
-2.387912808207146043e+01,3.968797691461840316e+01,1.589105054118693960e+00
-1.477145323234855034e+01,-3.412656088494954787e+01,2.228117148239774181e+01
2.734986840106181205e+00,-4.049787365028372932e+01,2.074932131154316650e+01
-1.336723180742008132e+01,-3.631572090961284260e+01,-4.647612716077946793e+00
-4.227852299986635032e+00,4.793275929510728162e+01,-1.417530199327112683e+01
-2.345757236723500583e+01,4.271963778493568498e+01,-1.835304181751877550e+01
3.105608076760676894e+01,-7.980470613038340488e+00,-8.422985854635349767e+00
-2.097363261916113686e+01,-2.376537438847976702e+01,-8.197537007113034901e-01
-2.062679504043016010e+01,2.076073384997649995e+01,8.998919751341484030e+00
2.606467278022033796e+01,-4.159829207526568240e+01,1.530272257347340847e+00
-1.056089244128170179e+01,-8.162757993656757805e+00,1.959147708068763594e+00
-2.113052313369197677e+01,4.810738269176117576e+00,3.315112018604471356e+00
-3.260948771405099422e-01,4.135251058743453001e+01,-1.891123388793521798e+01
-2.958911798511176627e+01,-1.116195658221988296e+00,-1.736809449198359800e+01
4.443074198977296163e+01,8.307550126249328315e+00,-1.739466169065379475e+01
-1.201587145688061398e+01,-3.871016676678758728e+01,-4.294812786792332027e+00
-1.990999924697186074e+01,2.166341072953920488e+01,-9.702528918363027444e+00
2.996590211278451932e+01,1.389262222290240700e+01,5.424644488543520282e+01
-1.307917947991613339e+01,-3.797432317677784397e+01,9.209188086866669565e+00
-1.457616889302422258e+01,-3.676137979154734836e+01,-3.555303142469569799e+00
-2.878895227639156396e+00,5.089745276206699742e+01,-2.282092517790541208e+01
3.880854556707605241e+01,2.077828659873595285e+01,6.010933875240973379e+01
1.198738827885108194e+01,4.162986335890226819e+00,-2.507998418787009243e+01
4.130333706863916632e+01,1.585668838283213589e+01,5.493190454124771094e+01
-1.055203136319080848e+01,-4.140870315859664252e+00,1.645077132784473051e+01
-3.665832318987176563e+01,1.844932422286517593e+01,-2.412181487403860203e+01
-2.092908929489711767e+01,3.488599499121973202e-01,1.155606491651547962e+01
-2.022254901892894097e+01,5.705851343623641725e+01,-1.630575272651142882e+01
