-1.860228621193834186e+01,-9.641467524098475295e+00,-4.307557903651197506e+01
-1.282183254981655374e+01,-1.819296912483366668e+01,-3.727598868833813839e+01
-2.644679836236235104e+01,-1.183864557488850799e+01,5.827562849755351237e+01
-3.377694548696282340e+01,3.739310585443254809e+01,-4.663065853140516737e+01
-1.979605288281867459e+01,-5.632900673969632344e+00,4.132190206343633321e+01
-3.388242523965344333e+01,3.866118633528685677e+01,-4.853206099882380187e+01
-3.705778869385802032e+00,-6.090282526002000907e+01,-1.641255964754995134e+01
-6.279801097919959219e+00,-1.370574873637422364e+01,4.218307349971860987e+01
5.428276097841705727e+00,-2.297277722497198482e+01,-3.020220461439670956e+01
2.549155645575986284e+01,-4.050676510785222284e+00,-4.636573271755365511e+01
2.555010120612389457e+01,-4.620508135894938917e+00,-4.552539541114738597e+01
-2.462933334378237049e+01,-1.379055854440820816e+01,5.810193578776072343e+01
1.671878253480197429e+01,-1.408430937682413564e+01,-2.676067037799690596e+01
2.782136234075083792e+01,-1.038317187662794794e+01,-1.307857757953112632e+01
-1.901057250084340211e+01,-9.149716208285152419e+00,-4.331095970515301019e+01
-1.961203507102727528e+01,-1.442263051319795863e+01,5.554084003805316883e+01
-2.380752947185728718e+00,-5.974037242967807515e+01,-1.917830753920726750e+01
1.343122153130667940e+01,-5.806899005258154745e+01,-1.784754063962553516e+01
-5.083592143278724329e+00,-1.692123892312426037e+01,4.110891546266388730e+01
-3.413475237395157791e+01,4.605497952426166108e+01,-4.940301269548390195e+01
-1.466289043316989549e+01,-2.043371953693837995e+01,-3.617489690167847982e+01
-2.016575874373022614e+01,-5.644168529126641687e+00,4.132720737451931825e+01
-3.250257131508680430e+01,4.063042224201934971e+01,-4.660171405977055770e+01
2.750613870225237889e+01,-4.287301158295615977e+00,-4.347750026557257286e+01
-3.504442376007774840e+01,4.262103277394092515e+01,-4.861282129845593403e+01
-4.653433630128078313e+00,-1.639764963067032255e+01,4.042971049869274935e+01
-1.917571181753759646e+01,-6.930281754999724875e+00,4.239419553480659175e+01
2.341779293450690602e+01,-1.221831798568091543e+01,-2.069402222809823400e+01
-3.585975361999429367e+01,4.528492444100367464e+01,-5.175628425022438250e+01
-1.984228496973127776e+01,-1.427968454305930024e+01,5.600450077117046277e+01
2.843131039516032388e+01,-6.174194038270998419e+01,-1.518231232585224788e+01
1.080778247409514314e+01,-5.707039434050201976e+01,-1.792572202445717267e+01
-1.131542050218671136e+01,-1.964747842924492716e+01,-3.637762102402640352e+01
2.519514571587190943e+01,-1.070489864234681043e+01,-1.946651496584986063e+01
3.657463028749366174e+01,-6.289845345830373446e+01,-1.602298380082637408e+01
4.005915835245934531e+00,-2.256159927414196176e+01,-3.016924982294293756e+01
5.103377773775997106e+00,-2.254444895051615561e+01,-2.982963714556014168e+01
-4.068000582751747807e+00,-6.462178705603386675e+01,1.189745516583146534e+00
-1.516820795023867419e+01,-5.391848428652910741e+01,-9.879674834437754072e+00
