2.000000000000000000e+00,1.982996468782549301e-02,9.585062331164234672e-01,4.918266574726467555e-01,6.625719463490957820e-03,2.289398760676603639e-01,0.000000000000000000e+00,1.840948420749203285e-01,6.887912062228141417e-03,6.111111111111111605e-01,5.473243552322607508e-01,2.345230750061655148e-05,2.000000000000000000e+00,3.114079310197589989e-01
2.000000000000000000e+00,6.832370962983922436e-01,7.800830040211942373e-01,4.598060009576782070e-01,1.270493874476084362e-01,2.028135990621336426e-01,3.636363636363636465e-01,1.617604192312433039e-05,8.945342780194967115e-10,3.499999999999999778e-01,8.857978432557156445e-01,7.022876706348385456e-02,2.000000000000000000e+00,5.812802696438075234e-01
3.000000000000000000e+00,9.420907309578877009e-02,8.630705381825382050e-01,5.159232860405050802e-01,9.155100236301161321e-02,2.185563557193100082e-01,0.000000000000000000e+00,1.301747562513122791e-01,2.236335695048741884e-02,1.888888888888888840e-01,9.003008472245689342e-01,0.000000000000000000e+00,3.000000000000000000e+00,1.651736656744017817e-01
2.000000000000000000e+00,1.977196000222005978e-01,7.053941927261927480e-01,4.388298886477131067e-01,1.717367193089419097e-01,2.291073522023111819e-01,5.256916996047430457e-01,1.617604192312433039e-05,8.945342780194967115e-10,5.555555555555555120e-09,8.195149107021222346e-01,9.099323996947986104e-02,2.000000000000000000e+00,6.545005431739375767e-01
3.000000000000000000e+00,4.564676391771324004e-01,6.597509887247990923e-01,3.162732964791779566e-01,6.551724646241963157e-01,2.152068330262937590e-01,0.000000000000000000e+00,3.905241069935176390e-01,4.174791038984263514e-01,5.555555555555555120e-09,9.945656851908233342e-01,1.874605147322714119e-02,3.000000000000000000e+00,2.076522730154345409e-01
2.000000000000000000e+00,2.780479438861536146e-01,9.190871467523370475e-01,4.798770399514039053e-01,3.017846061263460000e-02,2.346340646457879819e-01,3.913043478260869734e-01,1.617604192312433039e-05,8.945342780194967115e-10,5.555555555555555120e-09,4.108398982367836849e-01,3.809032565623195893e-02,2.000000000000000000e+00,7.838254023311457264e-01
2.000000000000000000e+00,9.522730445387898868e-02,9.543567959986063443e-01,4.925714023428326427e-01,5.658461134238329700e-03,2.286049237983587279e-01,0.000000000000000000e+00,3.812725433364251570e-02,2.504695298608539730e-03,1.833333333333333204e-01,3.927906994406514807e-01,0.000000000000000000e+00,2.000000000000000000e+00,2.974065844875888875e-01
3.000000000000000000e+00,7.611646916929547535e-01,6.390041050859153193e-01,5.992117974791972834e-01,4.519998349605802712e-01,1.964495059454027803e-01,0.000000000000000000e+00,2.603495125026245582e-01,2.094105618803631386e-01,7.500000000000000000e-01,9.797405652611548277e-01,0.000000000000000000e+00,3.000000000000000000e+00,7.771856189902351386e-02
2.000000000000000000e+00,3.516863271761057064e-01,8.630705381825382050e-01,4.500972059441567530e-01,5.972820183134975452e-02,2.624351029978228000e-01,0.000000000000000000e+00,4.602375095883488865e-02,3.041417913903734192e-03,5.555555555555555120e-09,5.970711587033584733e-01,1.019029107469346211e-02,2.000000000000000000e+00,6.297730482556895826e-01
3.000000000000000000e+00,3.763477469545961074e-01,8.091286109206112798e-01,5.234494475856920070e-01,1.370605023049594473e-01,2.048233126779434032e-01,0.000000000000000000e+00,1.347998101579719887e-02,1.467035670286065061e-02,5.555555555555555120e-09,8.617971043613195103e-01,0.000000000000000000e+00,3.000000000000000000e+00,1.850932171422818018e-01
3.000000000000000000e+00,9.673286038543764676e-01,6.991700750888855120e-01,6.609222080218998263e-01,4.034434550315467716e-01,1.807067492882264148e-01,0.000000000000000000e+00,4.658208322185344863e-01,3.654171433483290876e-01,0.000000000000000000e+00,9.911548993407147679e-01,0.000000000000000000e+00,3.000000000000000000e+00,4.234830245248235453e-02
2.000000000000000000e+00,6.803105583603828721e-02,9.688796372906378629e-01,4.883562377804629429e-01,2.176331240818412185e-03,3.942388209680120492e-01,0.000000000000000000e+00,5.950373197463208058e-02,8.945342780194967115e-10,3.499999999999999778e-01,6.247632300606401762e-02,1.376644758535536250e-04,2.000000000000000000e+00,6.413983574175128322e-01
5.000000000000000000e+00,3.011596628810139231e-01,0.000000000000000000e+00,4.803935089766854238e-01,1.214876447032425255e-01,8.457544799866019425e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555120e-09,6.983069516934835574e-01,1.551533412960354023e-04,5.000000000000000000e+00,3.373347412403804868e-01
3.000000000000000000e+00,5.151507818935896488e-02,8.091286109206112798e-01,5.558246893925622434e-01,1.833438192599734506e-01,1.924300787137832869e-01,0.000000000000000000e+00,1.301747562513122791e-01,5.322478954216006142e-02,4.444444444444444198e-01,9.515996360863856474e-01,0.000000000000000000e+00,3.000000000000000000e+00,1.232332588977819998e-01
3.000000000000000000e+00,2.064642843722126475e-01,6.804979476541377359e-01,5.764150085479839980e-01,3.975431733228299569e-01,2.339641601071847377e-01,0.000000000000000000e+00,2.636201464190611188e-01,1.840951435030942496e-01,5.555555555555555120e-09,9.626860168477716639e-01,0.000000000000000000e+00,3.000000000000000000e+00,1.089518672107718522e-01
3.000000000000000000e+00,3.907169049454850551e-01,6.597509887247990923e-01,4.288386552984446709e-01,6.949751095680128943e-01,2.255903533746441147e-01,0.000000000000000000e+00,4.151713803113629142e-01,4.910992094100684047e-01,5.555555555555555120e-09,9.914273093121465097e-01,1.738218180217216509e-03,3.000000000000000000e+00,1.101488630699381799e-01
3.000000000000000000e+00,8.421083251757913724e-01,8.402489740241643190e-01,5.100650026464402798e-01,1.315471327783573618e-01,2.126946910065315721e-01,0.000000000000000000e+00,2.849967858204698890e-01,2.898295974459958943e-02,9.777777777777777457e-01,7.154174857127802989e-01,0.000000000000000000e+00,3.000000000000000000e+00,2.322098586778817142e-01
5.000000000000000000e+00,2.647224021943975214e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.143734623515498705e-01,8.457544799866019425e-02,0.000000000000000000e+00,2.357022391847792553e-01,1.182573879009046897e-01,5.555555555555555120e-09,9.895639539890326297e-01,2.315985429811287261e-03,5.000000000000000000e+00,1.356384362815941380e-01
3.000000000000000000e+00,3.017903893060463472e-01,7.510373218313222132e-01,6.828026033359004821e-01,3.591913864682390600e-01,3.106682297772567214e-01,0.000000000000000000e+00,5.151153788542250922e-01,3.179174496681745898e-01,5.555555555555555120e-09,9.791147296980908799e-01,0.000000000000000000e+00,3.000000000000000000e+00,7.918469600747261861e-02
3.000000000000000000e+00,9.182919524798199840e-01,7.904564081954086330e-01,4.308454094949041857e-01,1.952894655265192125e-01,1.992966002344665755e-01,0.000000000000000000e+00,1.492383834181335578e-01,9.839877058214464844e-02,9.666666666666666741e-01,9.830142615492412084e-01,5.542341877549379191e-04,3.000000000000000000e+00,1.129362382552143718e-01
3.000000000000000000e+00,3.874535364110804903e-01,7.821576849348752525e-01,4.803634934924628230e-01,2.032209808762528713e-01,2.123597387372299361e-01,0.000000000000000000e+00,9.763098630827460322e-02,1.279185655460143498e-02,5.555555555555555120e-09,9.083506520537185658e-01,2.612474927111137581e-04,3.000000000000000000e+00,2.290798070956235610e-01
2.000000000000000000e+00,2.225490210223364795e-01,9.460580727380730748e-01,4.657907220197294307e-01,1.644339208092383472e-03,3.505275498241500753e-01,0.000000000000000000e+00,4.044010480781082967e-02,1.341801524373358425e-03,5.555555555555555120e-09,7.834725870516795476e-01,1.669072750559312578e-04,2.000000000000000000e+00,3.006949343034027722e-01
3.000000000000000000e+00,6.703170128113414838e-01,7.821576849348752525e-01,4.867707183251631653e-01,1.940803926149534397e-01,2.103500251214202033e-01,0.000000000000000000e+00,9.994383678244291025e-02,1.252347989227295573e-02,2.722222222222221988e-01,9.143930249983801550e-01,1.393384032375510429e-04,3.000000000000000000e+00,1.995816090946472554e-01
3.000000000000000000e+00,4.284434134890132140e-01,7.572613641781744676e-01,4.819970872449965693e-01,3.330270604625070741e-01,2.306146374141684885e-01,0.000000000000000000e+00,3.287075245447172445e-01,2.770373313825473249e-01,5.555555555555555120e-09,9.934219168399239797e-01,0.000000000000000000e+00,3.000000000000000000e+00,3.212974312643419178e-02
2.000000000000000000e+00,1.421817663474837234e-01,7.966804505422608873e-01,4.762915808229277737e-01,1.742032309986740468e-01,2.148718807569921230e-01,0.000000000000000000e+00,5.160739710985894763e-02,8.498075641185220269e-03,5.555555555555555120e-09,9.182299379356757552e-01,8.729347157919301915e-04,2.000000000000000000e+00,2.754885929707767134e-01
3.000000000000000000e+00,2.006404260805974560e-01,7.593361203823104644e-01,5.384330585580230366e-01,2.595637785552183940e-01,1.996315525037682115e-01,0.000000000000000000e+00,5.392008582360802854e-02,1.039449485857746880e-01,5.555555555555555120e-09,9.787069990853968227e-01,0.000000000000000000e+00,3.000000000000000000e+00,8.012174102226747585e-02
2.000000000000000000e+00,1.967039697929290620e-01,8.921161454761460385e-01,4.994035855719424766e-01,9.329207030580424775e-02,2.209010216044213770e-01,0.000000000000000000e+00,7.238576560074099220e-01,5.474550873705673337e-02,5.555555555555555120e-09,4.911387692271140804e-01,0.000000000000000000e+00,2.000000000000000000e+00,2.785972336322176113e-01
3.000000000000000000e+00,9.913165113384195815e-01,7.925310891090895371e-01,4.760961577035325853e-01,1.526817331728030636e-01,1.976218388879584786e-01,9.407114624505928946e-01,1.617604192312433039e-05,8.945342780194967115e-10,7.500000000000000000e-01,5.243354251012789513e-01,4.878141379967939478e-02,3.000000000000000000e+00,7.561922720018077193e-01
2.000000000000000000e+00,3.213601957188848279e-02,9.253111890991893018e-01,4.936562698939599425e-01,4.014122066398404659e-02,2.332942555685814656e-01,0.000000000000000000e+00,9.531829759452550843e-02,8.587527700349723708e-03,5.500000000000000444e-01,5.410980613628454394e-01,2.300965349095190977e-05,2.000000000000000000e+00,3.126037150702584144e-01
2.000000000000000000e+00,2.720069282983673120e-01,9.543567959986063443e-01,4.936655790960669532e-01,1.982879526604970025e-03,2.438452520515826394e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555120e-09,4.917363024058010734e-01,0.000000000000000000e+00,2.000000000000000000e+00,2.784843000930764534e-01
3.000000000000000000e+00,1.932726425355275890e-01,9.605809136359135803e-01,4.419801427056509469e-01,7.230256011163391228e-02,3.146876570088762426e-01,0.000000000000000000e+00,1.975749848511367535e-01,9.025850319550812739e-02,5.555555555555555120e-09,5.661428028220369946e-01,9.941473172764262356e-05,3.000000000000000000e+00,3.652680631220905361e-01
2.000000000000000000e+00,1.984411856358174187e-01,9.004149440271344007e-01,4.640095794356473013e-01,4.449388314562086749e-02,2.312845419527717328e-01,0.000000000000000000e+00,3.254360818261845673e-02,8.945342780194967115e-10,5.555555555555555120e-09,6.557074621767721156e-01,7.984606795131395183e-04,2.000000000000000000e+00,4.479680058413821331e-01
2.000000000000000000e+00,9.921323957758492185e-01,8.360995369063471960e-01,4.999895897865259675e-01,1.319823960763831516e-01,2.130296432758331804e-01,0.000000000000000000e+00,6.508737812565613956e-02,5.725013922665683590e-03,7.500000000000000000e-01,8.083321250924829782e-01,6.314533544052264118e-05,2.000000000000000000e+00,2.492504822195223679e-01
2.000000000000000000e+00,8.430296989407416453e-01,9.460580727380730748e-01,4.797246407322618422e-01,2.708323273544440898e-03,2.634399598057277081e-01,0.000000000000000000e+00,1.301747562513122791e-01,2.951962858049398709e-03,9.777777777777777457e-01,3.942704254790610485e-01,1.560870194995977274e-03,2.000000000000000000e+00,5.903618160708143936e-01
2.000000000000000000e+00,6.719222822340992218e-01,9.605809136359135803e-01,4.860434168840202518e-01,3.578855866597638411e-03,2.682967677106012361e-01,0.000000000000000000e+00,8.973465144350145639e-02,4.293764704455097815e-03,2.777777777777777901e-01,8.043763422799158347e-01,3.091538849167242611e-04,2.000000000000000000e+00,3.195146680559227681e-01
3.000000000000000000e+00,1.911509476522351980e-01,6.804979476541377359e-01,6.011443360363594168e-01,4.855636812848190265e-01,2.471947747445988885e-01,0.000000000000000000e+00,3.895661617908302010e-01,2.846408181791220682e-01,5.555555555555555120e-09,9.869523555019900085e-01,0.000000000000000000e+00,3.000000000000000000e+00,5.777279745961727553e-02
3.000000000000000000e+00,1.030963206796292608e-01,6.473029036369035705e-01,4.458780198238800896e-01,4.564491996740391855e-01,1.838887958465918737e-01,0.000000000000000000e+00,2.524530158774321853e-01,1.904463150503962754e-01,1.333333333333333315e-01,9.938925317219757805e-01,1.042603136338324547e-03,3.000000000000000000e+00,7.328173752000860519e-02
3.000000000000000000e+00,8.405388982282939736e-01,8.257261327321328004e-01,4.830611167099976289e-01,1.825216437798329316e-01,2.090102160442136869e-01,0.000000000000000000e+00,2.143257615437896835e-01,4.338491248394559657e-02,9.722222222222222099e-01,9.634339062043630886e-01,0.000000000000000000e+00,3.000000000000000000e+00,1.078620891199864040e-01
2.000000000000000000e+00,1.667979795591352232e-01,9.626555945495945954e-01,4.867669075257082256e-01,6.674082563732672106e-03,2.276000669904538476e-01,8.300395256916996700e-02,1.617604192312433039e-05,8.945342780194967115e-10,5.555555555555555120e-09,1.408081039154184810e-01,3.885027020088152594e-03,2.000000000000000000e+00,7.748192798545537885e-01
2.000000000000000000e+00,9.847089163461887340e-01,9.688796372906378629e-01,4.863862946526804620e-01,5.513372752408600592e-03,8.457544799866019425e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.777777777777777901e-01,7.094742593913828665e-01,1.619026877440793064e-04,2.000000000000000000e+00,3.346625142357709803e-01
2.000000000000000000e+00,8.941233887230161104e-01,9.543567959986063443e-01,4.869355342499033235e-01,3.046863829035318608e-03,2.661195779601406852e-01,0.000000000000000000e+00,1.817819916007519798e-01,3.935951333170323828e-03,9.944444444444444642e-01,6.069941363136718282e-01,0.000000000000000000e+00,2.000000000000000000e+00,2.561625572734914646e-01
2.000000000000000000e+00,6.640632033446342009e-02,9.626555945495945954e-01,4.909865151628889923e-01,8.173332698405619962e-03,2.276000669904538476e-01,6.324110671936758465e-02,1.617604192312433039e-05,8.945342780194967115e-10,3.611111111111111049e-01,5.990430801324950760e-01,1.000000000000000000e+00,2.000000000000000000e+00,9.166321166272273224e-01
2.000000000000000000e+00,3.734026718686125901e-01,1.000000000000000000e+00,4.793270246299938253e-01,2.389128147249252113e-02,2.260927817785965410e-01,0.000000000000000000e+00,1.347998101579719887e-02,1.967976091488944212e-03,5.555555555555555120e-09,8.282564423782808882e-01,4.943950128271826878e-04,2.000000000000000000e+00,3.292203580743369717e-01
2.000000000000000000e+00,4.446776568227828741e-01,9.066389863739866550e-01,4.903990929035049740e-01,1.644339208092383472e-03,2.969351867358901442e-01,0.000000000000000000e+00,1.347998101579719887e-02,1.789069003306132560e-04,5.555555555555555120e-09,1.275652396112881837e-01,7.362596219901340524e-05,2.000000000000000000e+00,5.400552667589373357e-01
3.000000000000000000e+00,5.496490338019890433e-03,7.593361203823104644e-01,4.977645497213826209e-01,2.253228248492616936e-01,2.244180204320884164e-01,0.000000000000000000e+00,2.064292649185973383e-01,3.104032306835390748e-02,6.833333333333333481e-01,8.088059240087172030e-01,0.000000000000000000e+00,3.000000000000000000e+00,2.055919949538554947e-01
3.000000000000000000e+00,8.175131334322698340e-01,6.286307009117010347e-01,6.189244442205180663e-01,4.008318457420130820e-01,2.219058784123262573e-01,0.000000000000000000e+00,3.254360818261845673e-02,4.937824846656742317e-02,9.333333333333333481e-01,9.535425918003512802e-01,0.000000000000000000e+00,3.000000000000000000e+00,1.209513930553309941e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.439833918243919486e-01,4.875039929193267785e-01,2.031242631682975835e-03,8.457544799866019425e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.912410264799712989e-02,2.742538217025448040e-05,2.000000000000000000e+00,5.264722000548884839e-01
3.000000000000000000e+00,1.062509724940451927e-01,7.883817272817275068e-01,4.873530023395534205e-01,1.157808264609278409e-01,1.944397923295930197e-01,0.000000000000000000e+00,1.817819916007519798e-01,1.771178143311558442e-02,1.166666666666666685e-01,7.089622524127404679e-01,4.039573774612885117e-05,3.000000000000000000e+00,2.772842969904446009e-01
2.000000000000000000e+00,3.986457896048817839e-01,9.605809136359135803e-01,4.960685207928766105e-01,2.703487104256356230e-02,2.488695360911070131e-01,0.000000000000000000e+00,2.696012379201363079e-02,2.504695298608539730e-03,5.555555555555555120e-09,5.845388379538879464e-01,0.000000000000000000e+00,2.000000000000000000e+00,2.606563128127624140e-01
3.000000000000000000e+00,0.000000000000000000e+00,7.468879600039600719e-01,5.207132167980179638e-01,2.906127768245035936e-01,2.024786467928320344e-01,0.000000000000000000e+00,5.950373197463208058e-02,5.322478954216006142e-02,0.000000000000000000e+00,9.752770206942864561e-01,4.156305407221042481e-04,3.000000000000000000e+00,1.309966618593444709e-01
2.000000000000000000e+00,8.230041742579077280e-01,9.605809136359135803e-01,4.943310168531906967e-01,3.482130125561917148e-03,2.770055267124434950e-01,0.000000000000000000e+00,5.950373197463208058e-02,4.114858018812710821e-03,9.444444444444444198e-01,3.899728476216251516e-01,0.000000000000000000e+00,2.000000000000000000e+00,2.979607343618256299e-01
2.000000000000000000e+00,2.688016765129662144e-01,9.751036796374901172e-01,4.923316116900655071e-01,1.832954607928991356e-02,2.291073522023111819e-01,0.000000000000000000e+00,3.905241069935176390e-01,1.028715102252075568e-02,5.555555555555555120e-09,3.477513270518543531e-01,0.000000000000000000e+00,2.000000000000000000e+00,3.064563364690749414e-01
2.000000000000000000e+00,9.267993712159330322e-01,9.958506385668287608e-01,5.021949693000152815e-01,2.611597537345010725e-03,2.483671076871545869e-01,0.000000000000000000e+00,1.055274829334669762e-01,1.967975241681380050e-03,9.499999999999999556e-01,6.130215178896454287e-01,0.000000000000000000e+00,2.000000000000000000e+00,2.549372235416356158e-01
5.000000000000000000e+00,7.910295628003422008e-02,0.000000000000000000e+00,5.613159669501754934e-01,4.333801121224671871e-01,8.457544799866019425e-02,0.000000000000000000e+00,1.301747562513122791e-01,2.324001037387824209e-01,2.833333333333333259e-01,9.859864496468631057e-01,0.000000000000000000e+00,5.000000000000000000e+00,6.084038221913833089e-02
3.000000000000000000e+00,9.443322265816874728e-01,7.033195122067025240e-01,6.620951132301997610e-01,3.015427841445066370e-01,2.019762183888795803e-01,0.000000000000000000e+00,3.096438973778959936e-01,1.528759299401683813e-01,9.111111111111110938e-01,9.894219115879947513e-01,0.000000000000000000e+00,3.000000000000000000e+00,4.917331366626226385e-02
2.000000000000000000e+00,4.901718860768364827e-01,9.605809136359135803e-01,5.012689434968869984e-01,4.787929005469130153e-03,2.326243510299782213e-01,0.000000000000000000e+00,5.160739710985894763e-02,4.651578505116323731e-03,5.555555555555555120e-09,6.112269725291558098e-01,0.000000000000000000e+00,2.000000000000000000e+00,2.553029713699125902e-01
2.000000000000000000e+00,1.240513409336725520e-01,8.630705381825382050e-01,4.905787218715192410e-01,6.441940327733750027e-02,2.656171495561882590e-01,5.928853754940711235e-02,1.617604192312433039e-05,8.945342780194967115e-10,5.555555555555555768e-03,7.409293042125044693e-01,2.613919326004051150e-02,2.000000000000000000e+00,6.239395588494326406e-01
2.000000000000000000e+00,2.624501389683546737e-01,7.821576849348752525e-01,4.850715046022704979e-01,1.986748696789034097e-01,2.205660693351197410e-01,0.000000000000000000e+00,1.347998101579719887e-02,3.488705519857763972e-03,5.555555555555555120e-09,8.127153616538252967e-01,1.293256086475017962e-04,2.000000000000000000e+00,2.732053803953380378e-01
2.000000000000000000e+00,4.515133445951690638e-01,9.481327536517540899e-01,4.634934625702079591e-01,0.000000000000000000e+00,8.457544799866019425e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.205966791860805909e-01,1.351326326062774949e-04,2.000000000000000000e+00,2.704489468083645654e-01
5.000000000000000000e+00,8.778221742541337802e-01,0.000000000000000000e+00,5.165252684842067676e-01,1.870194038612713605e-01,8.457544799866019425e-02,0.000000000000000000e+00,5.118445831773693611e-01,6.064944042864451462e-02,1.000000000000000000e+00,7.528314114388551248e-01,0.000000000000000000e+00,5.000000000000000000e+00,2.225206570390193539e-01
2.000000000000000000e+00,7.344292256978324218e-01,9.958506385668287608e-01,4.861219738659068867e-01,4.304299840842816527e-03,2.875565231954446688e-01,0.000000000000000000e+00,6.508737812565613956e-02,1.431255184754220587e-03,6.277777777777777679e-01,5.960612515964185398e-01,2.730513141322061399e-05,2.000000000000000000e+00,3.018624702215748079e-01
3.000000000000000000e+00,0.000000000000000000e+00,6.721991491031494848e-01,4.377693060495393418e-01,9.719011576259402041e-01,2.734885278847764001e-01,0.000000000000000000e+00,4.072750454465897674e-01,9.288844157642681676e-01,0.000000000000000000e+00,9.902523200141171156e-01,2.415702444889328542e-03,3.000000000000000000e+00,1.329929920684330136e-01
3.000000000000000000e+00,9.925817862837195138e-01,6.804979476541377359e-01,5.364323729765182458e-01,5.835469384310102425e-01,2.182214034500083721e-01,0.000000000000000000e+00,3.277495793420298065e-01,6.534570717374250659e-01,7.444444444444444642e-01,9.975954507955236972e-01,1.489007221049394808e-03,3.000000000000000000e+00,5.091639531816870290e-02
5.000000000000000000e+00,9.795093719984981906e-01,0.000000000000000000e+00,4.181255556959462827e-01,4.734246010532501825e-01,8.457544799866019425e-02,0.000000000000000000e+00,9.994383678244291025e-02,5.886034457141935822e-02,8.000000000000000444e-01,9.844135470782628961e-01,1.179566793171648318e-03,5.000000000000000000e+00,1.344800124617357706e-01
3.000000000000000000e+00,8.835127271707932106e-01,6.721991491031494848e-01,5.272613526587298649e-01,6.359240001742400006e-01,2.453525372634399460e-01,0.000000000000000000e+00,4.579243355933420578e-01,5.002236337484117223e-01,1.000000000000000000e+00,9.909449312635428830e-01,0.000000000000000000e+00,3.000000000000000000e+00,4.321586332475060854e-02
2.000000000000000000e+00,7.965927347149018845e-01,9.605809136359135803e-01,4.871990514161068098e-01,1.741065060362812812e-03,2.493719644950594672e-01,0.000000000000000000e+00,1.347998101579719887e-02,3.578138006612265119e-04,8.777777777777777679e-01,6.013434413069311812e-01,5.554062649831862329e-05,2.000000000000000000e+00,3.262474832848847872e-01
3.000000000000000000e+00,2.124771015360514548e-01,7.572613641781744676e-01,5.285869928664864714e-01,4.562073850917260365e-01,2.215709261430246213e-01,0.000000000000000000e+00,3.728153850981772433e-01,5.336791830063862818e-01,5.555555555555555120e-09,9.918448572669641417e-01,0.000000000000000000e+00,3.000000000000000000e+00,3.941076842174464495e-02
2.000000000000000000e+00,1.654278735283186974e-01,1.000000000000000000e+00,4.753154439027225120e-01,1.329980202722362906e-02,2.353039691843912262e-01,0.000000000000000000e+00,4.044010480781082967e-02,9.571515755039537027e-03,5.555555555555555120e-09,7.957085735213236255e-01,1.477945993706579952e-03,2.000000000000000000e+00,4.143511331270785525e-01
3.000000000000000000e+00,3.479939098740647552e-01,6.473029036369035705e-01,4.962954811569751379e-01,3.929003451429689542e-01,1.894155082900686737e-01,0.000000000000000000e+00,1.403839415902537469e-01,2.960911736029060368e-02,5.555555555555555120e-09,8.429222733062647910e-01,1.159064127980476491e-03,3.000000000000000000e+00,3.670778607715055042e-01
2.000000000000000000e+00,2.933532753580516683e-01,8.319501754731759569e-01,4.634750437914858523e-01,6.824007807891077637e-02,2.341316362418355279e-01,0.000000000000000000e+00,3.254360818261845673e-02,2.236335695048741971e-03,5.555555555555555120e-09,7.572387050443069034e-01,1.853013517068103841e-02,2.000000000000000000e+00,5.935881785158961810e-01
5.000000000000000000e+00,4.042109361619588004e-01,0.000000000000000000e+00,4.461907336688493708e-01,4.299947079700829899e-01,8.457544799866019425e-02,0.000000000000000000e+00,5.950373197463208058e-02,4.374274803073512075e-02,5.555555555555555120e-09,9.849902956988572100e-01,1.211599309741714318e-03,5.000000000000000000e+00,1.327985447853481937e-01
5.000000000000000000e+00,2.551614085596263792e-01,0.000000000000000000e+00,5.139208294225846574e-01,1.354161660953678570e-01,8.457544799866019425e-02,0.000000000000000000e+00,2.849967858204698890e-01,3.613923396875556165e-02,5.555555555555555120e-09,8.876268820493518064e-01,1.074330541459284495e-04,5.000000000000000000e+00,2.159004019539852992e-01
2.000000000000000000e+00,5.419998378427460795e-01,9.958506385668287608e-01,4.905072373904745819e-01,2.998500960935603522e-03,2.535588678613297509e-01,0.000000000000000000e+00,2.245349468827311235e-01,2.683603263434944115e-03,5.555555555555555120e-09,1.228629383875982362e-01,0.000000000000000000e+00,2.000000000000000000e+00,3.679527828636924847e-01
