1,-1,1006,0,3,0.22768568,7,1710,0,180,0,0,0
1,71.5650482199999,1006,-0.02469136,3,0.18488453,1446,1064.55847167968,0,179,0.50327915,0.00352822,3.82271743
1,225,1004,-0.02469136,4,0.28899229,167,381.837646484375,0,180,0.1125394,9.111E-05,3.16204143
1,135,1004,0.01851852,5,0.16896784,21,90,0,178,0.45014891,4.583E-05,-0.29642075
1,278.130096439999,1006,0,4,0.27723101,1,397.279235839843,0,181,0.56267959,2.73E-06,-3.53068852
1,329.03625488,1006,-0.00308642,5,0.1996039,2,90,0,181,0.46400225,4.5E-06,-2.66498232
1,270,1006,0,4,0.40181312,130,630,0,181,0.31830662,0.00020061,1.87197268
1,278.130096439999,1006,0.02469136,5,0.25298485,128,810,0,181,0.56267959,0.00034918,1.28687382
1,-1,1006,0,4,0.10061815,10,667.279235839843,0,180,0,0,0
1,90,1006,0,5,0.27034453,3,1297.27917480468,0,179,0.31830662,4.63E-06,-1.89045882
1,258.690063479999,1006,0,6,0.41775641,10,3079.18798828125,1,181,0.40576029,1.967E-05,-0.93333811
1,78.69007111,1006,0,5,0.08520667,1,7666.54052734375,3,179,0.40576029,1.97E-06,-3.21329427
1,225,1006,-0.02469136,6,0.40472889,4,3079.18798828125,1,180,0.22507793,4.36E-06,-1.25931835
1,315,1013,0.00925926,4,0.1408751,0,90,1,180,0.1125394,0,-6.90775537
1,135,1015,-0.0154321,3,0.24933192,3,943.67529296875,0,177,0.78772712,1.146E-05,-2.78692842
1,135,1013,0.0154321,4,0.12901923,0,1775.51281738281,1,179,0.33761472,0,-6.90775537
1,315,994,0.01851852,4,0.1896951,0,1176.39599609375,2,181,0.45014891,0,-6.90775537
1,270,977,0,3,0.13464311,1,487.279235839843,1,181,0.31830662,1.54E-06,-2.97591329
1,149.03623962,970,-0.00308642,3,0.32063398,0,217.279235839843,1,178,0.46400225,0,-6.90775537
1,26.56505203,965,0,3,0.20837179,0,0,0,180,0.35587668,0,-6.90775537
1,56.3099327099999,986,0.01481481,3,0.35897538,19196,0,0,179,0.57382214,0.05340355,6.27741623
1,0,992,0,3,0.29947841,4,90,0,180,0.15915453,3.09E-06,-0.91377711
1,30.96375656,1006,-0.04012346,2,0.26716095,18221,0,0,180,0.46400225,0.04098919,6.43773031
1,45,1017,0,3,0.1366628,70,1477.27917480468,0,180,0.1125394,3.819E-05,2.29260159
1,156.801406859999,1019,0.00740741,3,0.31399113,19,434.558471679687,0,178,0.60602134,5.582E-05,-0.69320154
1,348.690063479999,1021,0.02469136,3,0.27470738,15,794.558471679687,0,181,0.40576029,2.951E-05,-0.52872097
1,63.43494797,1021,0,2,0.17240275,362,1769.11669921875,0,179,0.35587668,0.00062457,2.78441882
1,75.9637527499999,1019,-0.01234568,3,0.18255901,1,1207.27917480468,0,179,0.65618396,3.18E-06,-3.67877197
1,206.565048219999,1019,0,3,0.35007447,14,1747.27917480468,0,179,0.35587668,2.415E-05,-0.46663404
1,341.565063479999,1021,0.00308642,3,0.23898542,358,2129.11669921875,0,181,0.25164443,0.00043676,3.11986351
1,315,1021,0.00925926,2,0.29403937,32,2526.39599609375,0,181,0.33761472,5.238E-05,0.41179156
1,180,1021,0,2,0.33980721,127,2594.55834960937,0,178,0.63659358,0.00039197,1.15563929
1,270,1019,-0.02469136,1,0.30217561,13,1927.27917480468,0,181,0.31830662,2.006E-05,-0.42922893
1,198.43495178,1021,0.00987654,3,0.36022273,110,3081.83740234375,0,179,0.50327915,0.0002684,1.246907
1,18.43494797,1022,0,2,0.39168975,27,2976.39599609375,0,180,0.25164443,3.294E-05,0.53570867
1,135,1024,0,2,0.43978259,21,90,0,179,0.1125394,1.146E-05,1.08886433
1,225,1022,-0.02469136,2,0.25048843,23,360,0,180,0.1125394,1.255E-05,1.17980683
1,45,1026,-0.01481481,1,0.26483932,30,524.558471679687,0,180,0.45014891,6.547E-05,0.0598506
1,180,1026,0.03703704,4,0.36010343,0,921.837646484375,1,179,0.31830662,0,-6.90775537
1,18.43494797,1028,0.00925926,3,0.34938103,11,1027.27917480468,0,180,0.25164443,1.342E-05,-0.36138204
1,180,1022,0,2,0.32644215,305,3659.11669921875,0,179,0.15915453,0.00023534,3.41777635
1,90,1024,-0.02469136,2,0.24195153,12,4326.39599609375,0,179,0.31830662,1.852E-05,-0.50914365
1,180,1022,0,2,0.32467428,6,4866.39599609375,0,179,0.15915453,4.63E-06,-0.50914359
1,0,1026,0,2,0.30913633,8,1440,0,181,0.47745377,1.852E-05,-1.31799614
1,315,1024,-0.00493827,2,0.23958287,5,4956.39599609375,0,181,0.45014891,1.091E-05,-1.7272104
1,296.565063479999,1019,-0.01481481,2,0.27222356,0,5443.67529296875,0,181,0.35587668,0,-6.90775537
1,68.19859314,1021,-0.00617284,5,0.14461283,1,5952.79296875,2,179,0.85701168,4.16E-06,-3.93376541
1,0,1019,0,3,0.22901006,164,5682.79296875,1,181,0.47745377,0.00037962,1.69886875
1,225,1012,-0.01234568,3,0.32012612,0,3575.51318359375,1,180,0.22507793,0,-6.90775537
1,0,1010,-0.01851852,3,0.32627192,161,2960.95458984375,0,181,0.31830662,0.00024845,2.08581305
1,113.19859314,1015,-0.02469136,1,0.44175977,7,2827.279296875,0,178,0.60602134,2.057E-05,-1.6883074
1,161.565048219999,1019,0,3,0.2577213,0,5369.11669921875,0,179,0.25164443,0,-6.90775537
1,288.43493652,1006,-0.01234568,3,0.28670502,9,3268.23388671875,0,181,0.50327915,2.196E-05,-1.25312877
1,35.53767776,999,-0.0154321,5,0.08756058,9,2960.9541015625,2,180,0.68451869,2.987E-05,-1.55946147
1,125.53768158,990,-0.02777778,3,0.32990819,133,1747.27917480468,0,178,0.68451869,0.00044139,1.12921882
1,203.19859314,986,0.04012346,10,0.21464333,0,2091.83764648437,7,179,0.60602134,0,-6.90775537
1,225,1024,0,2,0.41986987,10,1378.23364257812,0,180,0.22507793,1.091E-05,-0.34514365
1,45,1026,0.00617284,2,0.33535749,7,1536.39611816406,0,180,0.45014891,1.528E-05,-1.39234662
1,23.19859123,1028,-0.00246914,2,0.26006177,8,1334.55847167968,0,181,0.60602134,2.351E-05,-1.55545259
1,315,1026,-0.01851852,1,0.2526134,4,1657.27917480468,0,181,0.22507793,4.36E-06,-1.25931835
1,45,1022,0,1,0.35838196,0,2054.55834960937,0,180,0.1125394,0,-6.90775537
1,-1,1017,0.02469136,3,0.44445542,3,2610,0,180,0,0,0
1,120.96375275,1013,0.00740741,2,0.45430818,7,2340,0,178,0.46400225,1.575E-05,-1.42253494
1,-1,1021,0.02469136,3,0.33241037,4,2107.279296875,0,180,0,0,0
1,26.56505203,1021,0.03703704,3,0.15257864,0,2653.67529296875,0,180,0.35587668,0,-6.90775537
1,180,1021,0.02469136,2,0.29712099,3,2271.83764648437,0,178,0.63659358,9.26E-06,-2.57700539
1,45,1024,-0.01481481,2,0.39618865,5,1790.95446777343,0,180,0.45014891,1.091E-05,-1.7272104
1,149.03623962,1019,-0.01728395,1,0.29898745,2,2585.51293945312,0,178,0.46400225,4.5E-06,-2.66498232
1,243.43495178,1019,-0.02469136,1,0.3408471,1,2486.46704101562,0,180,0.35587668,1.73E-06,-3.08517337
1,251.565048219999,1019,0,2,0.43255687,2,2697.35034179687,0,180,0.25164443,2.44E-06,-2.05969191
1,-1,1017,0,2,0.35278201,5,2427.35034179687,0,180,0,0,0
1,146.30993652,1015,0.01481481,2,0.27152166,9,2141.90869140625,0,178,0.57382214,2.504E-05,-1.38382041
1,108.43495178,1013,-0.00493827,2,0.28937155,24,2051.90869140625,0,178,0.50327915,5.856E-05,-0.27449027
1,251.565048219999,1012,0.02469136,4,0.34072503,0,2591.90869140625,1,180,0.25164443,0,-6.90775537
1,180,1012,0,2,0.31176829,948,2914.62963867187,0,179,0.15915453,0.00073147,4.55179691
1,225,1010,0,2,0.27022362,60,2008.23364257812,0,180,0.1125394,3.274E-05,2.13846755
1,90,1010,0,0,0.31472003,46,2001.83776855468,0,179,0.31830662,7.099E-05,0.83336055
1,341.565063479999,1006,0,1,0.30515012,40,1800,0,181,0.25164443,4.88E-05,0.92856103
1,296.565063479999,1004,0.02469136,2,0.31515491,32,1710,0,181,0.35587668,5.521E-05,0.35914716
1,45,1010,0.0154321,2,0.42532548,31,2414.55834960937,0,180,0.33761472,5.074E-05,0.38006422
1,146.30993652,1010,0.01481481,2,0.47628284,36,2901.83764648437,0,178,0.57382214,0.00010015,-0.00052307
1,135,1010,0,1,0.46124235,27,2970,0,179,0.22507793,2.946E-05,0.64721859
1,270,1010,0,2,0.32185146,24,3240,0,180,0.15915453,1.852E-05,0.87590206
1,0,1010,0,1,0.39306971,14,3420,0,180,0.15915453,1.08E-05,0.33720303
1,63.43494797,1008,0,1,0.35445678,30,3150,0,179,0.71172595,0.00010352,-0.39774752
1,258.690063479999,1008,0,1,0.34810773,33,3330,0,181,0.40576029,6.492E-05,0.25881043
1,30.96375656,1012,-0.03395062,1,0.16547996,17,3342.79223632812,0,180,0.46400225,3.824E-05,-0.53767455
1,225,1012,0,2,0.41563985,24,3193.67553710937,0,180,0.1125394,1.309E-05,1.2223537
1,225,1012,0,1,0.25457555,50,2908.2333984375,0,180,0.1125394,2.728E-05,1.95616972
1,168.690063479999,1010,0,1,0.31246763,54,2548.23364257812,0,179,0.40576029,0.00010623,0.7509867
1,56.3099327099999,1008,0.01234568,2,0.31359681,47,3870,0,179,0.57382214,0.00013075,0.26587141
1,45,1010,0.02469136,2,0.42927742,74678,0,0,180,0.33761472,0.12223249,8.16633415
1,270,1004,-0.02469136,0,0.30054072,20,900,0,180,0.15915453,1.543E-05,0.69366384
1,315,1013,0,1,0.24360237,12,1573.67529296875,0,180,0.1125394,6.55E-06,0.52950096
1,198.43495178,1006,0.00987654,1,0.1536988,73,599.116882324218,0,179,0.50327915,0.00017812,0.83703172
1,-1,1001,0,1,0.3265442,34,1260,0,180,0,0,0
1,0,1010,0,1,0.21953869,46,1303.67529296875,0,180,0.15915453,3.549E-05,1.52629042
1,315,1003,0,1,0.01828711,28,2160,0,180,0.1125394,1.528E-05,1.37646222
1,0,995,0.02469136,2,0.10258351,225,1890,0,181,0.31830662,0.00034722,2.42047381
1,0,1004,0,1,-0.00659313,24,2970,0,180,0.15915453,1.852E-05,0.87590206
1,-1,1006,0.00617284,1,0.02983913,16,3690,0,180,0,0,0
1,63.43494797,1008,0.02469136,3,0.39269492,41,3510,0,179,0.35587668,7.074E-05,0.60683006
1,0,1010,0.02469136,2,0.38557321,9,4500,0,181,0.31830662,1.389E-05,-0.79627126
1,225,1004,0,1,0.54779047,55,2250,0,180,0.22507793,6.002E-05,1.35844839
1,71.5650482199999,1003,0,2,0.41128442,64,1440,0,179,0.25164443,7.808E-05,1.3984164
1,90,1006,0.02469136,3,0.35451004,96,2070,0,179,0.31830662,0.00014815,1.56884098
1,63.43494797,1008,0,1,0.45806974,115,2610,0,179,0.35587668,0.00019841,1.63783932
1,18.43494797,1012,0,2,0.47326896,34,4140,0,180,0.25164443,4.148E-05,0.76611179
1,104.03624725,992,0,3,0.34880599,0,720,0,178,0.65618396,0,-6.90775537
1,270,1003,0,1,0.20952258,2551,0,0,180,0.15915453,0.00196833,5.54167652
1,288.43493652,988,-0.02160494,0,0.0751746,49,270,0,181,0.25164443,5.978E-05,1.13142931
1,52.1250152599999,974,-0.0351377,1,0.33753228,1,540,0,179,0.90724695,4.4E-06,-3.98774624
1,81.86989594,976,-0.04012346,3,0.30624604,5,1229.11682128906,1,179,0.56267959,1.364E-05,-1.94894862
1,135,976,0.00925926,1,0.24445075,241,450,0,179,0.33761472,0.00039447,2.43027782
1,-1,983,0,0,0.19996004,236,900,0,180,0,0,0
1,-1,983,0,1,0.24585137,40,270,0,180,0,0,0
1,281.30993652,974,0.03950617,4,0.35040113,0,90,1,182,0.81147993,0,-6.90775537
1,281.30993652,988,0.02469136,2,0.24933514,45,1080,0,181,0.40576029,8.852E-05,0.5687595
1,288.43493652,990,0,1,0.37336072,137,810,0,181,0.25164443,0.00016714,2.15938258
1,135,997,0.0154321,2,0.3728368,130,1440,0,179,0.33761472,0.00021278,1.81309056
1,161.565048219999,1001,0,1,0.07123958,218,2520,0,179,0.25164443,0.00026596,2.62385392
1,71.5650482199999,994,0,1,0.06263061,81,810,0,179,0.25164443,9.882E-05,1.63393068
1,45,986,0.01234568,2,0.17960028,7,90,0,180,0.45014891,1.528E-05,-1.39234662
1,168.690063479999,967,0,2,0.31605539,366,1760.07116699218,0,179,0.40576029,0.00071999,2.66423368
1,45,974,0,2,0.10928949,10,1033.67529296875,0,180,0.22507793,1.091E-05,-0.34514365
1,315,977,0,3,0.24998794,9,1244.55847167968,0,180,0.1125394,4.91E-06,0.24201518
1,135,985,-0.02222222,3,0.05444972,137441,0,0,178,0.56267959,0.37493762,8.26551723
1,225,979,0.02777778,4,0.13360058,0,1530,1,180,0.1125394,0,-6.90775537
1,180,983,0,13,0.3141664,0,720,10,179,0.47745377,0,-6.90775537
1,243.43495178,994,0.01234568,2,0.15701099,18695,0,0,180,0.35587668,0.03225508,6.72872543
1,315,999,0,1,0.28516668,139,450,0,181,0.22507793,0.00015168,2.28543377
1,281.30993652,988,-0.0154321,2,0.43062648,25,270,0,181,0.40576029,4.918E-05,-0.0185743
1,180,992,-0.02469136,2,0.39022335,7,90,0,179,0.47745377,1.62E-05,-1.45099401
1,172.87498474,994,-0.04066812,1,0.32062092,137194,0,0,177,1.28293371,0.8534528,7.43938971
1,0,1003,0.02469136,2,0.03116319,56,990,0,180,0.15915453,4.321E-05,1.7229619
1,341.565063479999,1003,-0.01481481,2,0.26918799,0,630,0,181,0.50327915,0,-6.90775537
1,90,994,0,3,-0.07097967,7,630,0,179,0.15915453,5.4E-06,-0.35523066
1,261.86990356,1010,0,0,0.21948647,359,720,0,181,0.56267959,0.00097935,2.31798816
1,225,1010,0,1,0.33404392,65,270,0,180,0.1125394,3.546E-05,2.21850133
1,11.30993271,1006,0,2,0.12915842,49,720,0,181,0.40576029,9.639E-05,0.65387106
1,149.03623962,1010,0.00308642,0,0.13754769,12,1530,0,178,0.46400225,2.699E-05,-0.88526815
1,198.43495178,1010,0,0,0.23199135,355,1080,0,179,0.25164443,0.0004331,3.11144876
1,45,1012,-0.00308642,0,0.24889559,8,1890,0,180,0.33761472,1.309E-05,-0.97251737
1,71.5650482199999,1012,0.02469136,0,0.14042349,69,1800,0,179,0.25164443,8.418E-05,1.47362196
