2.000000000000000000e+00,7.608908248672882069e-01,1.056587091069849660e-01,4.268305909381503449e-01,5.420934047346618323e-01,7.403903015966883938e-01,6.085069268371838286e-05,1.799016489216113124e-01,3.515489320257965122e-01,8.858267716535432879e-01,7.895945312616525769e-01,6.272778994480974687e-04,9.381249947111811038e-02
1.000000000000000000e+00,2.454714309043674048e-01,7.975243147656940756e-01,5.716866816072690982e-01,1.448960322312707778e-02,5.790318492861367128e-01,0.000000000000000000e+00,5.981271768930072896e-02,1.588907151158783920e-02,6.929133858267716439e-01,3.606773630482045662e-02,0.000000000000000000e+00,2.111271061857080411e-01
1.000000000000000000e+00,4.048050275586437263e-01,7.820512820512820484e-01,7.163322526668481904e-01,2.835394787676862385e-02,7.076117259440736218e-01,0.000000000000000000e+00,1.851122950817300217e-01,4.122338032306527983e-02,3.503937007874015630e-01,4.957059944518526495e-01,0.000000000000000000e+00,4.243347993205859314e-02
1.000000000000000000e+00,8.486589034272964405e-01,8.129973474801061029e-01,5.969471985352365895e-01,1.450490097378508147e-02,5.943228858663512915e-01,0.000000000000000000e+00,4.441994430216608114e-01,1.453148040933141365e-02,7.283464566929134243e-01,3.235981145447665991e-02,0.000000000000000000e+00,2.177968864666409710e-01
1.000000000000000000e+00,5.876987990820925489e-01,8.023872679045093159e-01,1.848289597305224630e-01,2.400998864080970130e-01,7.832221001943059369e-01,1.419849495953428979e-04,2.701307654466015683e-03,2.345873965555282106e-04,6.141732283464567121e-01,3.851394512976252238e-01,6.211457257424034869e-04,1.921692643108713072e-01
2.000000000000000000e+00,1.285847684760585141e-01,2.935455349248452528e-01,4.549556854065656131e-01,2.163258094062770476e-01,7.972459237982596481e-01,4.056712845581225750e-05,2.230431347412126786e-01,2.826877445628488972e-01,5.551181102362204856e-01,7.567352729988400251e-01,3.943400712066471550e-04,7.926532021704217612e-02
1.000000000000000000e+00,9.771234050254946624e-01,4.230769230769230727e-01,4.746472329455032613e-01,2.710648344250760067e-01,8.457379403565092879e-01,4.056712845581225750e-05,5.849719537029919314e-01,4.016232021385487405e-01,8.503937007874016185e-01,3.685657190588433885e-01,1.692694544533692726e-04,1.328704163591717669e-01
2.000000000000000000e+00,1.566446530704247719e-01,3.930150309460654356e-01,7.075626000908857849e-01,3.826651923703425218e-01,8.275745543634366319e-01,2.028356422790612875e-05,2.746724928251652598e-01,5.099885629893902150e-01,5.866141732283464139e-01,4.995821773948641020e-01,1.183147485788838498e-04,8.589563899646544820e-02
2.000000000000000000e+00,2.823047735143709991e-01,6.794871794871795156e-01,4.861792906861031605e-01,4.324174776449894453e-01,8.549463546506715916e-01,1.217013853674367657e-04,4.254822476038942480e-01,2.846114897697465396e-01,4.448818897637795144e-01,4.278108709580137892e-01,5.969326218041981881e-04,1.764428435100626191e-01
2.000000000000000000e+00,2.192540778486103403e-01,7.263483642793987505e-01,5.336386046012404627e-01,3.133210912411698579e-01,7.320266959533665574e-01,4.056712845581225750e-05,2.177994806635545899e-01,3.995281712271468999e-01,6.259842519685039353e-01,2.097518444798432968e-01,9.404887622772505290e-05,1.700430852554748462e-01
1.000000000000000000e+00,7.798554416786624387e-03,7.820512820512820484e-01,5.344770075409781551e-01,1.108573526610726057e-02,6.166258342485426702e-01,2.028356422790612875e-05,2.744474498018839581e-01,1.383954581853557610e-02,7.480314960629921295e-01,1.006488080723528800e-01,2.237031209782302642e-05,1.911007451172535010e-01
1.000000000000000000e+00,5.488910551372921942e-01,7.329796640141468256e-01,5.718046851981795076e-01,7.143509502270514733e-02,5.688096646109656040e-01,2.028356422790612875e-05,2.679259505753649462e-01,9.870449244860649007e-02,5.669291338582677087e-01,3.698866516228727641e-01,8.496006097368305216e-05,1.068753449920906567e-01
2.000000000000000000e+00,1.260634123092954362e-01,6.967285587975242667e-01,4.972536543980627388e-01,1.298202865490832303e-01,8.621272281828166184e-01,2.028356422790612875e-05,1.315495938751332639e-01,1.423987794990630162e-01,6.692913385826771977e-01,3.899169859027952212e-01,8.992467786107493093e-05,1.032788975108086676e-01
2.000000000000000000e+00,1.110831651995235203e-01,5.654288240495136675e-01,7.121160547759800563e-01,4.643536366862540121e-01,6.873363183238996310e-01,2.028356422790612875e-05,2.802340693563669105e-01,4.084157865734243109e-01,6.850393700787401619e-01,4.377320843886483015e-01,1.020328563409826368e-04,9.527711759801646418e-02
2.000000000000000000e+00,6.399839985103573659e-01,3.023872679045092604e-01,6.037797860558787866e-01,6.849880960806946639e-01,5.833403734054236622e-01,6.085069268371838286e-05,4.041102611845369674e-01,7.353668388235010678e-01,6.574803149606299746e-01,5.449427065846110807e-01,3.923356320982192562e-04,1.235708892641242257e-01
1.000000000000000000e+00,9.608541857789916485e-02,5.552608311229000337e-01,5.868333391413758093e-01,8.824674087951661638e-02,7.708034130269494355e-01,0.000000000000000000e+00,3.623922048965786402e-01,1.121686043521464143e-01,7.125984251968503491e-01,4.205156120624824884e-02,0.000000000000000000e+00,2.016501386411665153e-01
2.000000000000000000e+00,6.137242492893246748e-01,6.498673740053050318e-01,5.135968421990910748e-01,2.797776224070294138e-01,8.572273380079411531e-01,4.056712845581225750e-05,3.370740406264760569e-01,2.651588575941367099e-01,6.023622047244094890e-01,5.534395925049603315e-01,2.663371031704949419e-04,1.041514720539318817e-01
2.000000000000000000e+00,9.080570622636150446e-01,1.211317418213969932e-01,5.541394846896535720e-01,5.586786765468088056e-01,8.646616541353383534e-01,1.419849495953428979e-04,2.106555243547538203e-01,2.754586832647656913e-01,9.645669291338582196e-01,6.203841705252769456e-01,1.068821401387193195e-03,1.577742547056943390e-01
