2.000000000000000000e+00,3.163807173387945815e-01,7.400530503978779429e-01,5.507601739672485230e-01,2.603916043896902562e-03,4.488468361916025939e-01,2.068923551246425099e-03,4.900748707143666449e-02,3.936494479247714773e-04,7.086614173228346081e-01,1.282898550629176784e-03,2.900960394534275470e-05,6.787965642983760928e-01
2.000000000000000000e+00,2.918044295188799153e-01,6.149425287356321546e-01,5.483386221436986618e-01,3.444358781479685879e-03,5.259778660133479500e-01,8.113425691162451500e-05,6.475185363060424748e-02,1.094671961767897496e-03,7.047244094488188670e-01,8.407288512752334256e-03,7.455432641300792353e-06,3.997184423703747380e-01
2.000000000000000000e+00,0.000000000000000000e+00,5.680813439434129197e-01,5.508195963198795342e-01,1.901974486602742110e-03,5.928867111599223083e-01,1.310318249122735881e-02,5.888576994656499752e-02,0.000000000000000000e+00,7.086614173228346081e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.431508796184126187e-01
2.000000000000000000e+00,4.224019693523173302e-01,7.166224580017683810e-01,5.509152126094294388e-01,3.702523437529055619e-03,6.125707527245078943e-01,6.085069268371838286e-05,4.005150246991967533e-01,2.317930017126632741e-03,7.047244094488188670e-01,3.149128075755409061e-03,2.094410580016030586e-06,4.363008544920827236e-01
3.000000000000000000e+00,6.266442143113308827e-01,6.242263483642793709e-01,5.737452834249934241e-01,3.947369571316716209e-03,4.614344850891273220e-01,4.056712845581225750e-05,5.329118548791918902e-02,2.979641187496153906e-03,7.086614173228346081e-01,6.350894643303749143e-02,2.818754430480001298e-05,2.457774495410355309e-01
2.000000000000000000e+00,3.584522891589956295e-01,7.895667550839964299e-01,5.529403716088534537e-01,1.004956110128558261e-02,4.999577595674579711e-01,2.028356422790612875e-05,5.803834678504917605e-02,3.801377418297691938e-03,6.929133858267716439e-01,2.428924813027169213e-02,5.385524103490164646e-06,2.793292005899817299e-01
2.000000000000000000e+00,1.715035554425545922e-02,6.317418213969938634e-01,5.492273271140006852e-01,2.482573605331195830e-03,4.440314268818112975e-01,4.056712845581225750e-05,1.555898690370950410e-01,1.903890856396886553e-04,7.125984251968503491e-01,1.360195888542133948e-02,6.031160851131271822e-06,3.396998385261753017e-01
3.000000000000000000e+00,6.906420392923663387e-01,7.471264367816091712e-01,5.691127149636249216e-01,4.870758170279628277e-03,5.078144800202754050e-01,0.000000000000000000e+00,1.758894442324607510e-01,1.423574315025856463e-03,7.125984251968503491e-01,2.319293678625716781e-02,0.000000000000000000e+00,2.381045356203146390e-01
2.000000000000000000e+00,3.193099357317345788e-02,6.193633952254642416e-01,5.571302993182720709e-01,2.415230100999432757e-03,4.699670524626172186e-01,0.000000000000000000e+00,1.890915358126210935e-02,1.060780682921816636e-03,7.125984251968503491e-01,1.426615675012447501e-02,0.000000000000000000e+00,2.671265127199021205e-01
2.000000000000000000e+00,0.000000000000000000e+00,5.565870910698497154e-01,5.508195963198795342e-01,1.779071475260045202e-03,4.389625749767677720e-01,6.693576195209022250e-04,1.984598721227861240e-01,4.364642327865881564e-06,7.086614173228346081e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.560439680087433167e-01
